hashval,pangenome_classification
16310712551861802,4
16313323570075869,4
16313598023585513,4
16315376315957722,4
16315569431352569,4
16316879354013621,4
16317270725671210,4
16317942723225630,4
16318704589635948,4
16319046271894043,4
16319373922356282,4
16319642993742601,4
16321854534004927,4
16322158096365634,4
16323511789109888,4
16325158558136694,4
16325683978235401,4
16325807370255605,4
16326904902910562,4
16327843624975846,4
16328172811868374,4
16328376710724501,4
16328767817568206,4
16329528181291040,4
16330874039394419,4
16331281197712202,4
16332952128172869,4
16335055573107086,4
16335668054774685,4
16336346795710316,4
16336393796756879,4
16338080855793977,4
16339999952074390,4
16340034033670328,4
16342151868940239,4
16342690306273886,4
16343853276501225,4
16343940823025343,4
16344191539870000,4
16346805006341700,4
16346935477553848,4
16348761900109924,4
16350702109265100,4
16351548648044266,4
16352632210017615,4
16353074860763251,4
16354025393978310,4
16355493220608517,4
16355786521634734,4
16356050946624093,4
16357025721540418,4
16357938378197436,4
16359244914318577,4
16359813018328083,4
16361138831885751,4
16361485449327330,4
16363054430232196,4
16363944661783741,4
16365082182141820,4
16365694683044364,4
16367578510512587,4
16369703224093045,4
16370161326979559,4
16371558035215321,4
16372165660401131,4
16372167027792460,4
16373523851383945,4
16373870909077146,4
16374051868929208,4
16375282952112181,4
16377114415505493,4
16377582429534614,4
16378049430473101,4
16378440855317332,4
16378725691370408,4
16380797813109984,4
16381110552120657,4
16381728165009970,4
16382222319779993,4
16383359640191398,4
16383912505787452,4
16384132287099639,4
16386135855551800,4
16386356508275575,4
16387969374621879,4
16389377079858848,4
16390726570695938,4
16391144130678271,4
16391371463306174,4
16392277847925019,4
16393413982839245,4
16395115886426091,4
16396365672218373,4
16398457146800022,4
16399228995309890,4
16399464237959162,4
16399934761582866,4
16400698058542795,4
16401299288934892,4
16401492073401872,4
16401541438306368,4
16402253916519291,4
16402336302862589,4
16402348316019743,4
16403050535582468,4
16403236287901113,4
16404120619670211,4
16405466175243527,4
16406764701530179,4
16407677683887748,4
16408386457957748,4
16410833050743266,4
16411235741090009,4
16412374015899147,4
16413765243616304,4
16414398454395114,4
16415824416535747,4
16416139811800493,4
16417685931164663,4
16417785620625907,4
16419237776665791,4
16421253812409259,4
16421553107821775,4
16422042178899036,4
16422977610554653,4
16423845149868400,4
16423869767573073,4
16424556945965628,4
16425133535849736,4
16426948448584545,4
16427006150435711,4
16427222376857987,4
16427342475910796,4
16427400704974320,4
16427486282618833,4
16427994154494192,4
16429799040493757,4
16430105889075871,4
16430849587161243,4
16430972350089670,4
16432413765733572,4
16432544850582227,4
16436224124408688,4
16437709752828519,4
16437711093868031,4
16438962018573370,4
16439220294949492,4
16442145027709497,4
16442416442314939,4
16443352504139263,4
16444746350431072,4
16444956593493101,4
16447756602626743,4
16449582340874539,4
16449628113428120,4
16451246375406801,4
16451575442351256,4
16452245890588670,4
16453600927672117,4
16453710664279199,4
16454716943491398,4
16455048071738959,4
16455920166654536,4
16455951524944196,4
16456086683211152,4
16457016085693841,4
16457544179992294,4
16458145361075220,4
16458291092461651,4
16459773053777602,4
16460717637186796,4
16460971150100218,4
16462367715887469,4
16464032960294558,4
16464131585776448,4
16466422160841417,4
16466739869359491,4
16466805889294877,4
16467360445178426,4
16468648528104644,4
16470015489523094,4
16472161690514588,4
16473234487916712,4
16473659190416671,4
16474730153252824,4
16475797738991726,4
16477298597181948,4
16477860878719569,4
16479343818425059,4
16480465785428532,4
16481219390751803,4
16482345642250761,4
16482437353292690,4
16483381711419852,4
16484115757836539,4
16486064848799762,4
16486285792386631,4
16486351119304444,4
16488018931283303,4
16488608586214616,4
16489413981337687,4
16489960200003577,4
16491892242083525,4
16492130596220737,4
16493377626180298,4
16493576894932687,4
16494944412498525,4
16495605104466585,4
16496140476995728,4
16496179402742999,4
16496284279555620,4
16497074648607086,4
16498321336199065,4
16498616397301293,4
16499982890649779,4
16501220763722335,4
16501566132841224,4
16501649380239633,4
16502530695838184,4
16502868367031878,4
16503061480569933,4
16503396312777240,4
16504826108603213,4
16505714000825878,4
16505757671477331,4
16505987870334383,4
16506025309896806,4
16506358307293396,4
16507145563852957,4
16507427617244209,4
16509153010096541,4
16509196204805818,4
16509663751109339,4
16510978492974065,4
16511960018316133,4
16512300345673755,4
16514565663084221,4
16514580155391543,4
16516190837887626,4
16517067213843264,4
16518026159727649,4
16518846991233103,4
16519108681285576,4
16521788489125117,4
16522044299547740,4
16522086217969800,4
16523043470442595,4
16523762018965758,4
16524675534601486,4
16525145891792756,4
16525428604895905,4
16525626260403993,4
16526325268032531,4
16528029697990931,4
16528883606223904,4
16528924428372497,4
16530175771604696,4
16531128140815187,4
16531255804605018,4
16532562142910914,4
16533597767897669,4
16534582901599444,4
16534838187118983,4
16536346321767436,4
16536381629466951,4
16536590023640096,4
16537113694666466,4
16538498097798156,4
16539284741791555,4
16539584343528361,4
16541884786701744,4
16543016126997529,4
16543268320421184,4
16543833160908813,4
16545211695665146,4
16546095311788488,4
16547693275497853,4
16547839159940492,4
16549456897457611,4
16549937781700861,4
16549999299226951,4
16550254090119903,4
16550387628690626,4
16550862470974767,4
16552357787504066,4
16553461673159090,4
16554052155707663,4
16554160989026900,4
16555366053519019,4
16556598675472201,4
16556992554876656,4
16557215296629557,4
16558921376907881,4
16559169199074239,4
16561321355189251,4
16561707386237288,4
16562204923589082,4
16563783282713811,4
16564252919118751,4
16564920595405679,4
16565791825232783,4
16565824322858640,4
16566532957675520,4
16566748690296819,4
16567880566385295,4
16568555350709178,4
16570077730520466,4
16570341278959222,4
16570944230014693,4
16571648840106233,4
16572878307509267,4
16576084693116597,4
16577102648907901,4
16578726955487931,4
16579868455190562,4
16580032584900317,4
16580474690371700,4
16581522072386814,4
16581592339489344,4
16581749783046559,4
16582095112242841,4
16582322691540697,4
16583280832475075,4
16583716105630607,4
16584760553112211,4
16584969951828124,4
16585298018327625,4
16585718288741468,4
16585958362784369,4
16586112247020434,4
16587724847384123,4
16589931109845800,4
16590737268605550,4
16591654603977185,4
16591776692126534,4
16592247013626967,4
16592512559152065,4
16593065555636010,4
16594619758895023,4
16595375083045318,4
16595445422839238,4
16595508551608165,4
16595754032471649,4
16596718947405764,4
16597415608476881,4
16599162448321432,4
16600436907973915,4
16601391032908658,4
16601766978795393,4
16602772404345903,4
16603323808096118,4
16604276642288335,4
16604929417831111,4
16606611509434810,4
16606974557093973,4
16609646512350606,4
16610118549501295,4
16610179062778308,4
16610700799828171,4
16610874638156608,4
16611094421896643,4
16611146926162362,4
16612603630573217,4
16612907229232666,4
16613174701677195,4
16613976307390711,4
16614680693528087,4
16615322680100200,4
16616744924211032,4
16617360622210534,4
16617723366133057,4
16618210621093597,4
16618440837456683,4
16618743906126784,4
16618898068320188,4
16620410449171304,4
16620692686911474,4
16623437091852373,4
16623917407723074,4
16623928259128522,4
16623953230323025,4
16624234974843041,4
16625589402510285,4
16626971988066950,4
16627211781602636,4
16627747409447878,4
16628211887641268,4
16630075129473490,4
16630903070966193,4
16631298315463602,4
16631512496852585,4
16631671062746910,4
16632512802425478,4
16632684259666259,4
16633567686830969,4
16634174553259836,4
16635766935959304,4
16637481525483522,4
16638600711364489,4
16638924004241489,4
16639398865625436,4
16639725174402047,4
16640172989625673,4
16640345636012533,4
16641066746303987,4
16641845947458955,4
16642019042801308,4
16643098233736853,4
16644403943743769,4
16645344340683608,4
16646278012333822,4
16648318568197123,4
16648482549524146,4
16650007668863447,4
16650463601097538,4
16652030881028476,4
16653518998856660,4
16653753138295369,4
16654224731367684,4
16654635113208007,4
16656086810215851,4
16656205508693403,4
16657372170412353,4
16658129721335327,4
16658680415962550,4
16660245891124907,4
16660412240108267,4
16660743484344347,4
16661591803233847,4
16662282096441952,4
16663305924041657,4
16663395015753896,4
16663806016984374,4
16665082489821575,4
16665097713524921,4
16665489008117390,4
16665837983868741,4
16667370673013275,4
16668686924513145,4
16669163593956442,4
16670016733253612,4
16671184242306027,4
16674597050226927,4
16676382010228074,4
16676605360312126,4
16677071030821386,4
16679221610283857,4
16679562069988619,4
16680045026944145,4
16680770226916636,4
16682939268588930,4
16683229696427382,4
16684105913096369,4
16685286940187241,4
16690256755472134,4
16690322223512217,4
16692302661728608,4
16693418286411292,4
16693726690235605,4
16694948410782128,4
16695613365069747,4
16695961102532316,4
16696387657458867,4
16697836188647628,4
16698415273373415,4
16699288949057570,4
16699551607744682,4
16699643172316742,4
16700647861700387,4
16701031776535444,4
16701830016253443,4
16702261853159244,4
16702658836635974,4
16703153548962994,4
16703205354338989,4
16703904927894085,4
16705764816137105,4
16705956470195707,4
16706781453177000,4
16707438402774288,4
16708504917340762,4
16711237745011175,4
16711491906311829,4
16712199307925339,4
16712597276727880,4
16712907415042327,4
16713617460944301,4
16713978604877528,4
16715075763686060,4
16717281310758904,4
16717293365758642,4
16718429153225997,4
16718813057878768,4
16719007333703682,4
16719020592883452,4
16719204290188300,4
16722523643188166,4
16722641901546901,4
16723209578664713,4
16723447996197036,4
16724573012881197,4
16725563300804979,4
16727336336107972,4
16728916792557037,4
16730004195956759,4
16732320163218258,4
16732635250442350,4
16733404765638654,4
16733782551874007,4
16733920739072868,4
16735274270382511,4
16736934596279717,4
16737751061167996,4
16739992589812320,4
16740415113494402,4
16741466529265792,4
16742208490278179,4
16742977812929031,4
16743417520550642,4
16744036840192801,4
16744274281785690,4
16744908246968416,4
16745100008310821,4
16745590640194364,4
16746094548309941,4
16746819514451619,4
16747819256783355,4
16748048353456305,4
16748810143986015,4
16750079508054392,4
16751665372023190,4
16753058278612211,4
16753084378280427,4
16753897349896752,4
16754627075294803,4
16755482361089398,4
16759127744586669,4
16759823684376258,4
16760660112601496,4
16761547568935678,4
16761576189121354,4
16762905766703601,4
16764487480685914,4
16765225874139765,4
16765434650515928,4
16765962888275730,4
16766020924981591,4
16767191015516645,4
16767922047339877,4
16768597204073852,4
16769690499488316,4
16769758928362307,4
16769896769470765,4
16771446153068613,4
16774965788066380,4
16775176623454975,4
16775369503902824,4
16775440373005216,4
16777732425735219,4
16777823672232155,4
16778074237660246,4
16778221169574650,4
16779033988801038,4
16780259583654591,4
16780592253926062,4
16781115139809619,4
16781378799885459,4
16781896677337874,4
16781955231754010,4
16782347468892316,4
16784635356307952,4
16784760345460416,4
16785327409195769,4
16785517311681635,4
16787975132529518,4
16788253932444033,4
16790912747095341,4
16791507378067290,4
16791625053059230,4
16792694284366891,4
16793170972856749,4
16793379044144308,4
16793942713307249,4
16795017314653693,4
16795655595447828,4
16795869728064286,4
16796141117699907,4
16797882124378154,4
16798276238350478,4
16799095466578176,4
16800244936243112,4
16801233297676915,4
16801404277737406,4
16801684917565355,4
16803439582016677,4
16803736330281136,4
16803959420823876,4
16806235315208053,4
16806820555957489,4
16806916300011177,4
16807088560272776,4
16808904728958253,4
16809266423319570,4
16809422747712781,4
16809885995869235,4
16814332870022029,4
16814453786144050,4
16815093312180127,4
16815225807909645,4
16815658071378036,4
16817080118240037,4
16819426755839314,4
16820993140929256,4
16821505473665507,4
16821520597697398,4
16821830260967590,4
16823047168601658,4
16823210995020341,4
16824709450250990,4
16824939212495414,4
16825246446863643,4
16825749569552956,4
16826708518960311,4
16827423097845063,4
16828308766630103,4
16829799630016500,4
16831943817488652,4
16832127058851588,4
16832244189525757,4
16832912732462364,4
16835448194439224,4
16835633947671906,4
16837666052065257,4
16838567942059336,4
16838953715330074,4
16840205432315741,4
16840260987642282,4
16841981240699620,4
16842334771892639,4
16842566505146870,4
16843055014520260,4
16845116742197907,4
16845166535396582,4
16845397548868523,4
16847914880862648,4
16848394787031415,4
16848549035048954,4
16849202795667206,4
16849544147210460,4
16849792729151893,4
16850329349493488,4
16850493751572493,4
16851786715771478,4
16853590693368029,4
16853641642891488,4
16854447648741794,4
16856933581002275,4
16857428802644484,4
16857783358828552,4
16858299167577603,4
16858308065208306,4
16858329414326272,4
16858538227338107,4
16858597235619064,4
16860274302688132,4
16860307161214510,4
16860757491152530,4
16861753396692778,4
16866670263196591,4
16867365088493985,4
16868036736658067,4
16868627809156321,4
16868676828057573,4
16868909327402671,4
16869326134914152,4
16869674961974955,4
16869917603882085,4
16870571824213677,4
16871009191261752,4
16872548983972674,4
16873166004089126,4
16874042002735964,4
16874157798596186,4
16874183641931466,4
16874333872726056,4
16877133888155057,4
16878120256231226,4
16878879331481192,4
16882035223765401,4
16882136103199593,4
16882631208382647,4
16882650195603737,4
16883946910301336,4
16884158310896572,4
16884939582514174,4
16885140718147179,4
16885572121435273,4
16885973189592546,4
16886372969215095,4
16886689465485625,4
16887635663838667,4
16887885759293034,4
16890907230319633,4
16891395819352903,4
16892639653402731,4
16893511905905195,4
16893601203252693,4
16893961973130007,4
16895278479645741,4
16895769275187201,4
16897147795369141,4
16898010302756907,4
16898372923574534,4
16898904996216580,4
16899254560300816,4
16899524451764170,4
16900109765425041,4
16901081022946460,4
16901321605716022,4
16902693421925625,4
16904357986337861,4
16904705892210152,4
16905953990190640,4
16906872981778223,4
16906912458454489,4
16908318399556432,4
16908349913091401,4
16909752915031120,4
16909944588391073,4
16910114397787903,4
16910303885089053,4
16911833605793100,4
16912919421785360,4
16913650488155306,4
16914404992055426,4
16915324285864518,4
16916221870369945,4
16916365514801457,4
16918138795386311,4
16919054160385083,4
16919151505067736,4
16919271111614245,4
16919997985798085,4
16921790510268827,4
16922150329660138,4
16922872608497605,4
16923129407342505,4
16923906282174626,4
16924117140834851,4
16925723871313264,4
16926147005178114,4
16926280799754830,4
16927162118206120,4
16928054083164842,4
16928066436259215,4
16931161769776745,4
16931430812245855,4
16931751129927445,4
16933390496943333,4
16933685887184393,4
16933776074165885,4
16933831693643037,4
16934094727877871,4
16934171277319478,4
16934571784791374,4
16934674599684877,4
16935597164825654,4
16936309460425612,4
16936550895440190,4
16936866986179981,4
16937196719918430,4
16937871598512549,4
16937882232239230,4
16938660205063993,4
16939204616054583,4
16940894420305491,4
16942064364970205,4
16942108911899265,4
16944107334311804,4
16944219176614520,4
16944539875816861,4
16944820396343347,4
16946770361193499,4
16947030593788211,4
16947766224338455,4
16948901388886057,4
16952565564916605,4
16953449517867460,4
16953535904249357,4
16953769097757822,4
16954385560259034,4
16955150522746778,4
16955269195886683,4
16958088417600285,4
16958855753779045,4
16960537146160618,4
16960865332091549,4
16962848191170106,4
16963475549011182,4
16963562547974247,4
16964062960279530,4
16964892013517172,4
16966116562383785,4
16968060362588001,4
16968726497406151,4
16969581108120284,4
16969804083459277,4
16969951200480539,4
16970140233500296,4
16971511083218036,4
16973543213498131,4
16973878917507127,4
16975691129344097,4
16976676752894144,4
16977119634030767,4
16977887709013005,4
16977926205023191,4
16978794905797142,4
16980710431927537,4
16983134818897562,4
16983607351429950,4
16985361591451359,4
16985442986783497,4
16986724556980645,4
16986879635961244,4
16987511591001940,4
16987645768686475,4
16988367883223618,4
16989640708126881,4
16990220722205666,4
16991070987984363,4
16992267225658767,4
16993909236920498,4
16994626534996927,4
16995467704983165,4
16997516288650312,4
16997567598963543,4
16997745827867360,4
16997747449103815,4
16997902944500452,4
16998799183133355,4
16998997233054795,4
16999162978589594,4
16999550711468643,4
16999767082163284,4
17000217443290971,4
17000424811218523,4
17002553905030447,4
17002650409644185,4
17002751276547600,4
17003460877755792,4
17003684134960656,4
17004380104393240,4
17004682668554906,4
17005493095738462,4
17006314989696605,4
17006528572840969,4
17006747058899716,4
17006966710649922,4
17007081736685512,4
17007562992740100,4
17007816651366529,4
17008752104522932,4
17009207588774272,4
17011092408498856,4
17011700960837244,4
17012828713062430,4
17012870384902150,4
17014040247781640,4
17017588554379481,4
17020516481928474,4
17020698601982547,4
17022547202816566,4
17023025639550323,4
17023050533562089,4
17023144331818583,4
17024524697065980,4
17025922982583832,4
17026421203566765,4
17026426477317774,4
17028366601246091,4
17028779481954258,4
17029399845764176,4
17029685132337888,4
17031619548921754,4
17031978935522832,4
17032146317535390,4
17032369454983919,4
17033009410232154,4
17034694944537264,4
17035352539507310,4
17037419086742336,4
17037912080459353,4
17038241656197571,4
17038279203638081,4
17038437246233168,4
17040793086104839,4
17040879042961817,4
17041186986813161,4
17041923588877560,4
17042054955954008,4
17042563622784754,4
17042858686479993,4
17043213663375454,4
17043781634818607,4
17044091568860224,4
17044500832520774,4
17044777614481942,4
17047688626289397,4
17050250356940716,4
17050435196860405,4
17051828909767857,4
17052151613536351,4
17053306029792418,4
17053660160187997,4
17053791337108731,4
17054084532805107,4
17054398859834390,4
17054825713319082,4
17056649870705647,4
17056732473904427,4
17056750006532313,4
17057924850586932,4
17059036923562542,4
17060697502847169,4
17061314596954840,4
17062002722081437,4
17062043533306325,4
17062512858418332,4
17062563583602754,4
17064331892865548,4
17064378740923932,4
17066640833980001,4
17067672080010682,4
17067925562236930,4
17068153036960272,4
17069245480092626,4
17069714910205945,4
17071004842847797,4
17071516206496238,4
17071629223879023,4
17071979349390954,4
17072565964525779,4
17073345408341322,4
17073816413290541,4
17074548211496230,4
17074967226510878,4
17075436953019344,4
17075980559774082,4
17076353399495879,4
17076646373851029,4
17076672147303567,4
17077242064066275,4
17078194742904023,4
17079341807589359,4
17080273783072234,4
17080873808696164,4
17080896667421982,4
17081437887075623,4
17082121265570157,4
17082290968600130,4
17082532385592618,4
17082549708982570,4
17083442869271626,4
17084135028579654,4
17088989755777337,4
17090055915491105,4
17090328529964638,4
17090897762182425,4
17091887463413472,4
17092103022306577,4
17092552699399879,4
17092975054271876,4
17092985011458726,4
17093612915638172,4
17093690889822601,4
17094648617162554,4
17095347475733413,4
17095567382999425,4
17095600585343947,4
17095835126523573,4
17096035609929650,4
17096099389291956,4
17096816547195059,4
17098443620112274,4
17098764993160992,4
17099995190575122,4
17100786667935805,4
17101130147189161,4
17101325249066033,4
17101719873464200,4
17102360718416143,4
17102787458634910,4
17104285300798176,4
17104597652284943,4
17105807886155002,4
17107269938251123,4
17107965978553742,4
17109352155029492,4
17109491163096539,4
17110750355531810,4
17115203363769856,4
17115329230996284,4
17116345709959846,4
17116455154513800,4
17117268033399654,4
17118436019152936,4
17118490762041962,4
17118570597951425,4
17118591379327434,4
17119014648870529,4
17119463669375651,4
17120664099512845,4
17120798382712631,4
17121625117944276,4
17122092998295506,4
17123954086541698,4
17124289764011880,4
17125791162755523,4
17126242728812211,4
17127538693535582,4
17128748125885741,4
17129634374982837,4
17129753222984739,4
17129817615059077,4
17131526455091405,4
17131603605279218,4
17132568899194650,4
17133085480325986,4
17133698410907769,4
17135050568023765,4
17135577554659887,4
17135725472420049,4
17135735116476390,4
17136416857014655,4
17139877655119005,4
17140543864501536,4
17141337909657629,4
17142092810780434,4
17142786705108811,4
17147167072906081,4
17148691910545820,4
17151936729455064,4
17152327350901974,4
17154352517422190,4
17155739006931186,4
17156984003960133,4
17157920186099049,4
17158974802919769,4
17159632275859650,4
17159897238735798,4
17159977598365703,4
17160036466932567,4
17160348456901729,4
17160453189510370,4
17161484788369621,4
17162362475670595,4
17162412242820539,4
17162824007261353,4
17163446415538955,4
17164873414746815,4
17165314593097989,4
17166122488666232,4
17166713621111488,4
17167432321068331,4
17169138235576779,4
17169829009595748,4
17170150352207976,4
17171864939115360,4
17172199885820434,4
17172389308158107,4
17172969127707708,4
17173190432752682,4
17173405636746624,4
17175013667009800,4
17176071179057429,4
17176374375382509,4
17178315624042171,4
17178759754087283,4
17178845089228622,4
17179274095455724,4
17179605181680698,4
17180505070218171,4
17181106024931297,4
17181304604249023,4
17181881936067315,4
17182046734301283,4
17182226645394844,4
17183233926178634,4
17183434835603047,4
17185170977544224,4
17185502510324965,4
17186020472318875,4
17186065492564377,4
17186287958633881,4
17186928928238075,4
17187660242676063,4
17188040133617103,4
17188062263230271,4
17188136140564373,4
17189593210462566,4
17190196434536639,4
17190631756960986,4
17190953358158242,4
17191696884197044,4
17192294665753257,4
17193250696990848,4
17193767661451486,4
17193809790868430,4
17194279707461361,4
17196316905463567,4
17196510097898526,4
17198309767820499,4
17198964460902725,4
17199625957258826,4
17199888109212277,4
17200435491645856,4
17200654120228425,4
17202946677360931,4
17203397321592521,4
17204371994636901,4
17204940561632860,4
17205229174135357,4
17206112102578070,4
17206523990024942,4
17206791146133307,4
17207024659701649,4
17207695614996991,4
17207830128002300,4
17208377655352125,4
17208720234409809,4
17209569232112950,4
17209897651545941,4
17210157538421334,4
17210725734441075,4
17211029444256770,4
17211054702077406,4
17211158629847634,4
17212079854527942,4
17212874213879744,4
17213997499004342,4
17214036706784055,4
17214314907553709,4
17215286324662213,4
17215657316124754,4
17216590496986739,4
17219644742425806,4
17220168233632910,4
17220212563461977,4
17220784527086668,4
17221581782617015,4
17221725674727342,4
17222985905825562,4
17223814228290925,4
17224087917052881,4
17225495858312355,4
17225716749299920,4
17227019088046935,4
17227178758955191,4
17228498362942598,4
17228865146414773,4
17229300593087480,4
17229481171783316,4
17230469865761460,4
17231454301185618,4
17232063632964723,4
17232228798233194,4
17232700973685470,4
17232711475765983,4
17232844597144574,4
17233246712249213,4
17234127302269231,4
17235263562973755,4
17236238328590061,4
17236749401560890,4
17237869810530268,4
17239351160441814,4
17239824096290335,4
17239835371776319,4
17240315880095469,4
17240808568291470,4
17242184466855639,4
17243634064865208,4
17243713492207994,4
17243732562134823,4
17244797915865087,4
17245765747164986,4
17246117948622529,4
17246864404675548,4
17247771499258744,4
17247773998662068,4
17250025446643951,4
17250591496864888,4
17250785446014551,4
17253036243232396,4
17253987278303297,4
17254371988233132,4
17254659477684613,4
17257372065003006,4
17258210712378040,4
17258948405789225,4
17259533328676356,4
17261666331095083,4
17261991884286423,4
17262014993427774,4
17262246715581203,4
17262417275083859,4
17263329411136205,4
17264062342750797,4
17264647884310529,4
17264845821680374,4
17264924661774064,4
17266460794415635,4
17269099286403132,4
17270375039047737,4
17272981030300415,4
17273822817629600,4
17274287846599210,4
17274512896971897,4
17274813127223225,4
17274969428643422,4
17275228181078667,4
17276207120893113,4
17276502805897956,4
17277447961747039,4
17279039781508893,4
17279415893200290,4
17279939567714558,4
17279946477444785,4
17281243506515637,4
17281528454881615,4
17282262445045116,4
17282615130588263,4
17282813786483776,4
17283112382285547,4
17283861105797195,4
17285364333596107,4
17286316308975357,4
17286341979228305,4
17286375913983087,4
17290126682167324,4
17290213152050848,4
17292801764793488,4
17293082961715714,4
17293223615976502,4
17293268434634515,4
17293884653409028,4
17294113498921868,4
17295875281894279,4
17296345273985652,4
17296507968214809,4
17296877254821608,4
17298576639258196,4
17298740410878939,4
17298831790335182,4
17299311206748497,4
17299481496072763,4
17299675209709453,4
17300583614410244,4
17301003916605895,4
17302374424224815,4
17302394921101939,4
17303304352878160,4
17303386175197458,4
17303513111304618,4
17303921583033667,4
17305078167965822,4
17305976688424366,4
17306014942521490,4
17306485316105572,4
17306936184676887,4
17307870241268677,4
17308624717935772,4
17310385613362700,4
17311262896609478,4
17311752526513505,4
17312189318958262,4
17312489108771172,4
17312688736311435,4
17315090292596737,4
17316137676578997,4
17316202544144869,4
17318291095219435,4
17318812142302275,4
17321995547429250,4
17322170478115519,4
17322175393456569,4
17323053163967342,4
17323226364358545,4
17323544944621233,4
17326359950049471,4
17327866437126367,4
17328495430083490,4
17329191128488072,4
17329202234578655,4
17330212857574257,4
17330972620205395,4
17331457534006364,4
17332444841857526,4
17332496146741823,4
17332939860184255,4
17333135297545637,4
17333203230258195,4
17333273216245536,4
17333533326265871,4
17334506561647384,4
17334507513374893,4
17335114879037206,4
17336606416335076,4
17337365591617182,4
17337668552980418,4
17339555201182369,4
17340860166503701,4
17341867832567274,4
17341958774202058,4
17342614653621784,4
17342683873108724,4
17343006197637206,4
17344669336006954,4
17345523691585091,4
17345537311732317,4
17345558021458586,4
17347407816660661,4
17353033669893612,4
17353750552036684,4
17355492407205562,4
17357681699204679,4
17358439140559439,4
17358883288266007,4
17358934130977834,4
17359044637375355,4
17360666450713679,4
17361160538223247,4
17361555180668154,4
17362303737812868,4
17362303863446460,4
17362646640906319,4
17365298212465078,4
17365466491387295,4
17365706568519301,4
17366523321576178,4
17366949628200598,4
17368047442144834,4
17369590115207048,4
17370827221875906,4
17371179394243129,4
17372008568440243,4
17372632876570915,4
17372903103983493,4
17373071687970317,4
17374365052719624,4
17374717933976907,4
17375004515071107,4
17376348646931082,4
17380448688077868,4
17382519650651412,4
17383612711825261,4
17385382762425865,4
17385658733228871,4
17385841884017239,4
17385948456255068,4
17386109421571136,4
17387306904387489,4
17387845604589959,4
17389452441122319,4
17389651407677668,4
17390653442341321,4
17390955671060812,4
17395202081688187,4
17396775875434215,4
17398877887339400,4
17399961752817562,4
17400430210435001,4
17400629026783569,4
17401432474018735,4
17403753468702534,4
17404179455455944,4
17404707418239559,4
17405818691418382,4
17406679610548957,4
17408004189284742,4
17408270877320370,4
17408592728274989,4
17409715668423511,4
17409918774902065,4
17412802426644664,4
17412947846942706,4
17413328100972824,4
17413898295805556,4
17418073192180083,4
17419696579830784,4
17421785352033966,4
17421835502948863,4
17422406409224131,4
17422685503487283,4
17423254140696028,4
17423663076888233,4
17424810978076654,4
17427232646198792,4
17427290270877632,4
17428437863091240,4
17430400041684185,4
17432109852801582,4
17434414393420708,4
17434937457116244,4
17435340230125654,4
17436564336234431,4
17436705095263442,4
17437475989719388,4
17437826841833155,4
17438325376776527,4
17439183904162621,4
17441230532951830,4
17441496211590011,4
17443504540607000,4
17443599676249939,4
17445721650325753,4
17447298264515553,4
17447792975540721,4
17448409836115454,4
17448482183232920,4
17448788825906938,4
17449257478098053,4
17450268699400309,4
17450613738745273,4
17450875701988268,4
17453203599678783,4
17453862326803518,4
17454524278746680,4
17454857336546032,4
17456206649149466,4
17458578558309710,4
17459447281543246,4
17460073534114820,4
17460634249498917,4
17461302440626498,4
17462651307855809,4
17463022160306920,4
17463070269847910,4
17464179626096683,4
17467533404701326,4
17467938652599044,4
17469033443425161,4
17469788841913045,4
17470201007613128,4
17470288767513806,4
17470969551139571,4
17471136089738493,4
17471702684196956,4
17472859159897123,4
17475060026955254,4
17475223979701079,4
17480874154025430,4
17481374383802953,4
17481450299690832,4
17481668575856220,4
17482877668261211,4
17486315124707367,4
17487826236888706,4
17490561625926933,4
17493074255117215,4
17493106641249667,4
17493511582432368,4
17493603984880570,4
17494692839038126,4
17496070625902039,4
17497193002788018,4
17497878656887380,4
17498473753781397,4
17498935192734891,4
17498957542726729,4
17500840942932075,4
17501533574641585,4
17504465266620137,4
17505909448665236,4
17508909293041307,4
17509173357716869,4
17509226041783391,4
17509568411119432,4
17510705212424886,4
17511211954035392,4
17513334485517301,4
17514463473530706,4
17514964024623679,4
17515172955068400,4
17515863912938075,4
17516313807287619,4
17516536211471993,4
17517839227757762,4
17517856576904447,4
17518258390207371,4
17518386246857678,4
17518485349766623,4
17519019435353416,4
17520410374219699,4
17520636335822607,4
17521018603608210,4
17521970814852004,4
17522230764060631,4
17523459980683361,4
17523839762573188,4
17524074657420275,4
17524256415851637,4
17525100728780263,4
17525532889213334,4
17525821825151540,4
17525834707001509,4
17526934472122835,4
17526979018374527,4
17527381759378596,4
17528522697101579,4
17530831123865113,4
17530871247223649,4
17531117977910737,4
17533283411082013,4
17535147077781728,4
17535970461304091,4
17536374708472649,4
17537390348485717,4
17540210008526623,4
17541849973567123,4
17542030760573652,4
17543634601089668,4
17544618487430087,4
17544722053801546,4
17546472442180904,4
17546694537156377,4
17548406103817229,4
17548693251521619,4
17548999923994696,4
17549640930403447,4
17549673611615212,4
17551189988915716,4
17551732890363790,4
17552837173640558,4
17554609355486466,4
17555132265550441,4
17555871343290977,4
17556505520897670,4
17556852283941319,4
17557228287533812,4
17559250536024305,4
17559942801611061,4
17561729055765077,4
17563019117217766,4
17563343413248163,4
17564235902214100,4
17564597834984764,4
17565232558365736,4
17565240646336483,4
17565514571301780,4
17566266431652552,4
17566491632967621,4
17568702973166123,4
